Feature ID	Taxon	Confidence
26639d9f66c6c2106996b1c162605ff8	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__uncultured_rumen	0.7342068256633922
6adda429d537996ee2bd5d1196ab2e60	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanocorpusculaceae; g__Methanocorpusculum	0.99999983947987
aa075e7f2519f6973729fc99f0fd1484	d__Bacteria	0.7546602834087213
b5fb29667ceff830174e496afeae7654	d__Bacteria	0.8580536026971156
22c41ee385cef2bb0145ad9f003f4b34	d__Bacteria	0.9100048695058076
640882c156cc6fa9590777e2ef1d0573	d__Bacteria	0.9107192157633428
26233f0882e0a63e97f25b041517cc3b	d__Bacteria	0.9208183259245909
9e970c917107454bf1ecfb937fd2fdce	d__Bacteria	0.9227757392835657
7ce66a3a864fe6d87e83a1a20a95ae90	d__Bacteria	0.9139886451967505
55ba57e52880ede6e609a37ec84c0268	d__Bacteria	0.9240185292432537
89ebbaf0d3a1b61f765c67f867f01ebe	d__Bacteria	0.9216785271845411
3ba6234ab79f5fec0dc18225618ac20b	d__Bacteria	0.9173445212291176
3866c0019e49cfb7f50a94cf18431119	d__Bacteria	0.9279676883886793
34319d34cd28f82a23bfc9862d59f0e8	Unassigned	0.38386965257841554
ff78255bfa9dc251c583167d0e477849	d__Bacteria	0.7265226724765224
a88a16e7f9d8236743a5fc125f6de423	Unassigned	0.393936697177262
597c1da52ec9304b984955546a8caf66	Unassigned	0.32761271315468354
c759404cd113c1b8c09e422d2067cc26	d__Bacteria	0.8459733663504183
e6e3e20a9d5867fc4487d94787e7e437	d__Bacteria	0.7668845890331645
b6e59127f14f33e165ac75ef5fe31b62	Unassigned	0.33500256693891817
a1e8d25257efd5815481fedba85bf979	d__Bacteria	0.911323772883751
19c015ab996e448ed50e9989c85599a5	Unassigned	0.8408851848495917
7dc3edceabf910854de222ad5d40aede	d__Bacteria	0.8926152784666799
1a74b61a701e261875c1f4a6c79e7e2c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7542890280720849
74444950d5fc1a85feec9d8cd827e912	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7276990159550524
2e372026dd20c00d4885e889c3f662be	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7875218003350074
a4debb510e3837110597e611c86c11af	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7465957084112921
b599c8e28305a562f61e829a5cc2afe6	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7898062172953928
bef1d365b75e46ccb97019c5aafe9ae8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7969416728214774
892b2fb6650dfe21ed14005865804123	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7557276843550658
1f790b1bac12b9db138630dba69f191c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7898923712805211
ff5d27703ff64dfd88140805d16e6816	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7853041397073971
47a5910afecbe2deb6e702dded8b9cc7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7961359221813842
e6580c6aeea69af19ae5378d7672068f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7456540639878839
dfba94512528f75361b2ffe8babde0dc	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7626111952763402
24b091b33f508a458867b447a11960f8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.8114701077449425
52a8f2aa4c02487abd0c4317f0a57696	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.8291337182725059
2640d83e7dd1ded794527a528919ffc8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7781292080238106
4c9e4775014492e5cc8d16d817128b38	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7977433561127899
776a464866b9a7d9be806f2fa273e388	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7827759086598842
b13298bffde1f31d31c1fe6a8ed4da6b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.779566196098321
b58be500dcaf9d02f55e4beb805707a3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.8079044556547228
b02698d1eb7c520045323db5b0cd2149	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7776614897637358
61d125a72a795b54246dabec9ccbd779	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.8269143967410096
991b77bf17f73208f2fbde71547b9ef7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.8201465144123884
a1aa7e9c1d0a27cbf3be54502401bcd4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7882442883856133
465c6491918555161c782e266efbddd4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.8098452117466047
6697005818ffa1c7d93a4caad1aebff1	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7878658717960362
522dccc4c30b01f0cb97bc4733f5d1fe	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.8010842261212244
0f131cac909182b392f8cc1934860421	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.813177241238232
92b21aff6b3505ed2dfaf76c20fd1157	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7720316749274185
8dede6ce52c5fa971d4f3da8dc4a7cdd	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.794597103842947
a3e607bb735b05369f54035efd4b5673	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7754987871627824
febc03f893b7eeb2e363889311555465	Unassigned	0.5810117333177036
1d3ca9d12416aeb59b76634f005e4cad	d__Bacteria	0.8666913411552772
3ff6010610cea391aec1eea0b1b320ad	d__Bacteria	0.7993625079260006
38d8a32ebd53ed2a523d45d314b4a582	d__Bacteria	0.8007411345045494
64d473e9f44da51475b9d34551c8cdd8	Unassigned	0.9773564443075106
084691dd0c1424493e0d1464db4195f2	d__Bacteria; p__Firmicutes; c__Clostridia	0.9392134070555636
ccd1d8e3bacaeabbb25ab800e6d3aae8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales	0.7346500024720505
b43e0821b69b5d1a10cf5fcafb8624f9	d__Bacteria	0.8444070627324202
4583c95235ab660bb33af5b5ebb0ee94	d__Bacteria	0.7220827033643349
b07b5e41b555bc52a331b8ecb1a19e60	d__Bacteria	0.9369617169459232
45baf45e3e92dc35ecbdef5be317f862	d__Bacteria	0.9496629062308115
f5990c1d45f5058d750522eb0f0a1a16	d__Bacteria	0.7264518412276159
4ea60c37cd33a27011b792b61d8a200d	d__Bacteria	0.7245945642740732
5b14d8715d9fa718b89ce433471e2a4e	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_ureolyticus	0.9954225749323998
48eb3b1aac39252d373db998d6c77461	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Sediminibacterium	0.9246494550056208
1e5d87f63386a49e0756d4be29ede38c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales	0.9863856371541494
74fc5af78034b62790a5c5e476e472d1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium_thermophilum	0.9999903803119697
6187eca79875aed702809476d2505dd7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Pedobacter_bambusae	0.8363381839783474
2bf7bca53d799dbf455958c68592f884	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__uncultured; s__uncultured_bacterium	0.9999938853452124
e97e3ffa6c03fd5b4c12a6f6cfff5b80	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinivibrio; s__metagenome	0.8568179191477239
9252270eb95443792eeb23d3eb923ccd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinivibrio; s__metagenome	0.9999932254041652
e56cc5411512d332d51ca84ccc099402	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinivibrio	0.708746083799137
1093dc39e311aa6dcf39955321f6b147	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinivibrio; s__Succinivibrio_dextrinosolvens	0.7331843328764709
34c99702e379428495fd6a490bb8a2a4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Anaerobiospirillum; s__Anaerobiospirillum_succiniciproducens	0.988628546311543
a5263af1fc029ff4e2bf4444c0c4ce9d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.7304636736947946
94b25c8336b08ea988f1cb86f274a901	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ventriosum_group; s__uncultured_Lachnospiraceae	0.9404401685877317
faa6109d9be62d24fe452c5b8ce2e930	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ventriosum_group; s__uncultured_Lachnospiraceae	0.9455081238929337
666d184d9bfc795603f5ae9ed6337c88	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ventriosum_group; s__uncultured_Lachnospiraceae	0.9197210183076836
582fae36f33acd1efdcaf7cacf00ef0a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ventriosum_group; s__uncultured_Lachnospiraceae	0.9453527984033964
d4956d5af3fef0b52f44b41b25ca3f31	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ventriosum_group; s__uncultured_Lachnospiraceae	0.9377317700114823
ccab1783362aa15ea78fcdd98f8a41c6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ventriosum_group	0.9999820852256227
32d1b8c1e13d30df0aaa7f3d5db08681	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ventriosum_group; s__uncultured_organism	0.7882036842502217
328570863139dbbd4fc9d4fbf81ca528	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ventriosum_group	0.9999298914216971
19c8480756b9044c5d1cbe2a9f7ef60d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ventriosum_group	0.9999527844961256
a0dcaf6a9f31a6c83489dd322299502c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinivibrio; s__uncultured_Succinivibrio	0.81280698422514
b3dca754304e39fd776ba125c094fc6e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinivibrio; s__uncultured_Succinivibrio	0.7807518379745861
2197e3ba09521f3b9e56febd16667e87	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinatimonas; s__Succinatimonas_hippei	0.7857929591128292
440f0421c62d496c568ea76483e05084	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_hominis	0.9999989879062815
629b017f8ce50252923ddd1ad8b64790	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_hominis	0.9999991806440337
d294afbdfe8e32d772413bcae59257b7	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter	0.9999999972239765
95b36ed7f3c1fe887783cbb847897507	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter	0.9999968640230857
6b25a378e95a985d2094c08056c9f2c0	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter	0.9999998194290042
697d8730395a1735976383f329d7c402	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter	0.9999994376032418
e7de5bc352543e91eddac3db5696064f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__uncultured_bacterium	0.9963008100622054
04f53f4cb25a2dc23706058a639e08a3	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter	0.9999996827181564
c41af3ba7aeabdb1886cf01eddb79139	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.9924849767795477
ed6be6f35c692c6166ff8442f30ba282	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.9989397192511502
15ce01a067a205c4b3865e74d7953ae0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.9976671868848287
554f55291020adf10b57df2b05a19b84	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.9928212846885988
4dda9bc99ed0ce54cd71784519a4ba84	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_Thermoanaerobacterales	0.9999994907465908
69cf07dfcfcd04ab2f0d0f9654cd9ada	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium	0.9732741407219817
5bc8513ec1aac398d0f66ca9cd90e776	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales	0.9923326673433791
7c3655347c2c0244e399d167d6455041	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Spirosoma; s__Spirosoma_lacussanchae	0.9910936956309919
a5c975b60d51ef8d206eca1454f60aab	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.9196658467387957
e93e4e8a9616520915b878111e348870	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__human_gut	0.8700245398649862
d6d70ee8797863743fabbeb5a35dd21d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__human_gut	0.9986449999902027
e054486481575832af6b19764ecd8ca0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NC2004_group; s__uncultured_rumen	0.9262949273696839
eb5c64c9ef926c2ead0965fde1d30d29	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NC2004_group	0.7458036727359475
09dd295492995b979a79e38ed5ac6252	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__uncultured; s__uncultured_Clostridiales	0.9997827511380102
6f323da0eca605b133f3270f331d52fa	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_ruminis	0.8024500639740784
0bb062e3b60a68679840eb5ee1d236e6	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999979051340399
a5a9939fd98cd7cfdcddb69a06fb3be7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999881796291257
e4e95c0d036422098acd39e127772f10	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9999999229026663
1be23a2aaf9bbf490000f0fe0e4b6931	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__uncultured_Lactobacillus	0.7282037499080728
be98d8ff969d6a63f02a1689d8b0ba87	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__bacterium_129	0.8780343342655665
f8e20bea6e9df8d119a0d801a3b17e7e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__bacterium_129	0.9051928667261653
9ec0c8fd51def9db8eca8f07f185ff84	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_gasseri	0.9999747373286586
105ff2a84faa30fb4b9d4895deb436f1	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999344198587379
9b23053de8f4269fe6b5ce286dfbef3c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_gasseri	0.9999860150802157
35146df542a693d8303a8b8d337e065d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_gasseri	0.984718045956311
7807690536e23f1284824f5109edd373	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_gasseri	0.9999755784816766
a6bc3e3d87c6d3fc508d3c41320895be	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus	0.990651860087502
a822eed692bc6f11f3e7a953ac0a23e4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_salivarius	0.9994311617976923
26cf4b3a1d8ec76ae515ab623941648b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Coregonus_clupeaformis	0.8088791984834198
2dbf40189dd41d817a4c8cd5868a333f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__uncultured_Lactobacillus	0.8458709867581131
6dcd287f22886bcc7cbb9c7ed808e154	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Coregonus_clupeaformis	0.7759075042230591
c52703a0552b005d731ddb52395a8e65	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Coregonus_clupeaformis	0.8231595731928784
fa7327103f8306f923e7ae626788ee2c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Coregonus_clupeaformis	0.8277614117089744
4f97d4f3c02ad03594fe71fbb3b70764	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999364233433274
f14141d03c23f3658014090c72c23866	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__uncultured_Lactobacillus	0.7486574526873075
27272fabb7659e7b851c87d0977cf17e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__Leuconostoc_inhae	0.9334746748122699
df829f8d3288011e9fbef9d3511e2e4c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella	0.9999998330882196
bde0171101998eec0c81b2b62848a1a5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9487079968367057
4394468b49611f78b96b64d72449fab5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_fermentum	0.9861382486091163
0bb47f6e088c63eec1cf288aebc80ab3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9823456540583968
d417dc15280cefc93ecb66ccf4a4c863	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__uncultured_rumen	0.7747104166858079
182f6cd935cbc85180587c2061cd2960	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__uncultured_rumen	0.7955838958674551
e94a9da4bdf2d1d6fd8b6216ea53a5ab	d__Bacteria; p__Firmicutes; c__Bacilli	0.9999999999999469
c892cd3a22def842bceb4fc57e11b95b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Anoxybacillus	0.9891484996114215
e800d52e2b60d3de7885f60243bb6e0b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Anoxybacillus	0.9634386914501145
76d837427dbad74255ca51827e5a487b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.8949904836366173
a3982b7d49e51cc3c8bc1bac919231cb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_gnavus_group	0.9944341885584914
dd68c7b3d6b665f362d388f2f1be6663	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella	0.999906403699806
9f24dcf984cfa45ef1ca3f1efbe0d9f0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Abiotrophia; s__unidentified	0.9687385455019101
a5b69f125c8e15c8b470bd65ffa241c1	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella	0.8091199361866497
acf6a643088959215d08b210da1b1939	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella	0.8103547063213773
63d922e98ebe97f090daead422349faf	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella	0.7929890831380042
44536e7d859312677ce835c0cb53eeca	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella	0.9999824475242041
